ID NbBats Proj Graph Tree Trace
44123c25000242 3 0.05334591865539551 0.07981324195861816 0.12248396873474121 0.049217939376831055
44123c25000339 11 0.16825222969055176 0.05533170700073242 0.6583883762359619 0.13524103164672852
44123c25000200 3 0.05442023277282715 0.046321868896484375 0.4265756607055664 0.04566550254821777
44123c25000209 6 0.12384462356567383 0.08191919326782227 1.3005716800689697 0.06900453567504883
44123c25000485 2 0.040465354919433594 0.05395841598510742 0.17103099822998047 0.054136037826538086
44123c25000152 41 1.2731821537017822 0.2601926326751709 13.661738872528076 0.48186659812927246
44123c25000023 3 0.05034017562866211 0.05432558059692383 0.33278727531433105 0.022459983825683594
44123c25000122 2 0.023968219757080078 0.026576519012451172 0.07565855979919434 0.014812946319580078
44123c25000517 2 0.030417680740356445 0.0070269107818603516 0.005498647689819336 0.0
44123c25000497 5 0.06865549087524414 0.09140777587890625 0.3266310691833496 0.042261362075805664
44123c25000449 3 0.05110931396484375 0.04656338691711426 0.22413372993469238 0.06664538383483887
44123c25000130 2 0.0284576416015625 0.024348020553588867 0.06524085998535156 0.020218610763549805
44123c25000488 11 0.17098021507263184 0.08376240730285645 1.2479498386383057 0.13504385948181152
44123c25000514 2 0.03257632255554199 0.01414179801940918 0.037741661071777344 0.012814998626708984
44123c25000274 2 0.02810382843017578 0.014333963394165039 0.040772199630737305 0.025945425033569336
44123c25000383 4 0.09014606475830078 0.05278205871582031 0.6946780681610107 0.06961798667907715
44123c25000402 6 0.11628317832946777 0.06529355049133301 0.9927594661712646 0.06905937194824219
44123c25000462 10 0.15156960487365723 0.4964170455932617 0.8835935592651367 0.0627901554107666
44123c25000136 2 0.024518966674804688 0.043599843978881836 0.11133027076721191 0.019963979721069336
44123c25000284 3 0.036603689193725586 0.020125150680541992 0.04185652732849121 0.01984858512878418
44123c25000087 3 0.04103684425354004 0.028196334838867188 0.04725170135498047 0.029681682586669922
44123c25000288 4 0.04394721984863281 0.024237632751464844 0.05655789375305176 0.02620553970336914
44123c25000139 2 0.038280487060546875 0.022322893142700195 0.10278987884521484 0.016208648681640625
44123c25000378 2 0.029357433319091797 0.025153160095214844 0.06818580627441406 0.018423080444335938
44123c25000110 2 0.026332616806030273 0.024004220962524414 0.09958434104919434 0.015905380249023438
44123c25000341 3 0.052865028381347656 0.034487009048461914 0.1262044906616211 0.019492626190185547
44123c25000340 6 0.08999943733215332 0.03263378143310547 0.3074312210083008 0.05172157287597656
44123c25000311 2 0.028445005416870117 0.035727739334106445 0.047936201095581055 0.013895034790039062
44123c25000457 2 0.053267717361450195 0.026842832565307617 0.08459234237670898 0.013886213302612305
44123c25000409 2 0.025461912155151367 0.0184018611907959 0.02585601806640625 0.027428865432739258
44123c25000027 5 0.0996541976928711 0.05190014839172363 0.9478754997253418 0.12394595146179199
44123c25000487 3 0.045870065689086914 0.04172253608703613 0.06022047996520996 0.019594192504882812
44123c25000509 4 0.056089162826538086 0.056533098220825195 0.24238848686218262 0.052283287048339844
44123c25000040 7 0.1687605381011963 0.12371945381164551 3.2602121829986572 0.13630318641662598
44123c25000137 3 0.0565035343170166 0.07432723045349121 0.41200995445251465 0.035619497299194336
44123c25000238 7 0.10780978202819824 0.14600062370300293 0.1123497486114502 0.07726335525512695
44123c25000269 2 0.03413534164428711 0.016560792922973633 0.08972859382629395 0.023897409439086914
44123c25000070 6 0.13533997535705566 0.08539628982543945 1.4812376499176025 0.18428301811218262
